"m1_x","m2_x","m3_x"
112.533912658691,79.6932907104492,131.37028503418
112.431327819824,79.7343902587891,131.22624206543
112.300369262695,79.7538909912109,130.998809814453
112.132331848145,79.7383422851562,130.655258178711
111.924919128418,79.6665878295898,130.170364379883
111.679817199707,79.5127487182617,129.527557373047
111.399559020996,79.2499084472656,128.719985961914
111.08455657959,78.8535537719727,127.749771118164
110.730766296387,78.3047485351562,126.625381469727
110.3291015625,77.5923690795898,125.358070373535
109.867225646973,76.7150955200195,123.958290100098
109.333862304688,75.6828002929688,122.433944702148
108.723518371582,74.5162811279297,120.790008544922
108.039932250977,73.2458190917969,119.030143737793
107.296997070312,71.9087142944336,117.158798217773
106.517890930176,70.5461578369141,115.183174133301
105.733024597168,69.1997909545898,113.113754272461
104.975791931152,67.9086380004883,110.96361541748
104.277465820312,66.7061538696289,108.746810913086
103.660659790039,65.6187591552734,106.476455688477
103.134948730469,64.6654586791992,104.163154602051
102.697364807129,63.8591194152832,101.813980102539
102.336227416992,63.2091598510742,99.4321212768555
102.036880493164,62.7242774963379,97.0168304443359
101.788833618164,62.4143028259277,94.564094543457
101.590995788574,62.2899436950684,92.0675430297852
101.45304107666,62.3605346679688,89.5206909179688
101.392417907715,62.6296577453613,86.920280456543
101.427024841309,63.0901832580566,84.2702484130859
101.567230224609,63.7218894958496,81.5851058959961
101.81095123291,64.4932327270508,78.8905258178711
102.147590637207,65.3656845092773,76.2207412719727
102.568374633789,66.2990570068359,73.6146850585938
103.075553894043,67.2556762695312,71.1127624511719
103.685043334961,68.2032852172852,68.7561721801758
104.421310424805,69.1155090332031,66.5883407592773
105.30525970459,69.9704818725586,64.6570816040039
106.34236907959,70.7485580444336,63.0157814025879
107.516639709473,71.4294815063477,61.7217559814453
108.789756774902,71.9904327392578,60.8316192626953
110.112579345703,72.4063262939453,60.3943099975586
111.437637329102,72.6521453857422,60.4437026977539
112.730697631836,72.7076416015625,60.9938507080078
113.976264953613,72.5629730224609,62.0378379821777
115.174911499023,72.2244567871094,63.5506362915039
116.334091186523,71.7190475463867,65.4946365356445
117.458145141602,71.0959243774414,67.8265609741211
118.545570373535,70.4255752563477,70.5038375854492
119.59154510498,69.7961654663086,73.4889068603516
120.592277526855,69.3073348999023,76.7499618530273
121.546356201172,69.0606307983398,80.2578430175781
122.451797485352,69.1464614868164,83.9792251586914
123.300361633301,69.6269226074219,87.86669921875
124.077323913574,70.5183258056641,91.8472442626953
124.763717651367,71.7782974243164,95.8122863769531
125.341171264648,73.3022994995117,99.6148071289062
125.794792175293,74.9370346069336,103.082412719727
126.11589050293,76.5151824951172,106.055603027344
126.305130004883,77.9147186279297,108.459182739258
126.37377166748,79.1475296020508,110.415641784668
126.333648681641,80.4832916259766,112.409286499023
126.17488861084,82.6057052612305,115.49730682373
125.815322875977,86.7458724975586,121.498161315918
